"Country.Name","Program.Name","FY1960","FY1961","FY1962","FY1963","FY1964","FY1965","FY1966","FY1967","FY1968","FY1969"
"Albania","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Economic Support Fund/Security Support Assistance",NA,NA,1747696,4027353,1705723,NA,NA,NA,NA,NA
"Algeria","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other USAID Assistance",NA,NA,NA,6328697,5685743,3910090,1094100,530110,NA,NA
"Algeria","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Title I",NA,NA,NA,NA,NA,NA,63457817,NA,NA,NA
"Algeria","Title II",3583575,13547962,54178586,389502534,250172713,80436145,41575811,69444354,NA,9790585
"Angola","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Economic Support Fund/Security Support Assistance",NA,NA,NA,115067218,NA,NA,NA,NA,NA,NA
"Argentina","Inactive Programs",NA,NA,29128272,172600827,NA,19550452,27352507,NA,NA,NA
"Argentina","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other USAID Assistance",4778100,40643886,128164398,458542865,54583137,10054518,9299853,8481753,14337598,9301056
"Argentina","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,8738482,NA,NA,NA,NA,NA,NA,17133524
"Asia (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Inactive Programs",7167150,17082213,86219686,35670838,30703015,67588705,65646018,190309338,60934791,76366564
"Asia (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other USAID Assistance",5375362,6479460,5243089,14383402,9097190,10613102,82057522,48770081,49669535,67555037
"Asia (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,4240877,14337598,14196348
"Asia (not specified)","Title I",NA,NA,NA,14958738,14782933,14523193,2735251,2120438,1024114,NA
"Asia (not specified)","Title II",34641224,19438380,16894398,13808066,21605825,16198946,13676254,9017164,8192913,6853410
"Asia (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Title II",5972625,4712335,23308443,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,4895
"Bahamas, The","Title II",5973,NA,NA,NA,NA,NA,5471,NA,NA,NA
"Bahrain","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Title II",NA,NA,NA,NA,NA,NA,NA,530110,NA,NA
"Belarus","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other USAID Assistance",597262,589042,2912827,575336,2274297,NA,NA,NA,NA,NA
"Belize","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Peace Corps",NA,NA,582565,1150672,1137149,1675753,2188201,1060219,1024114,979059
"Belize","Title II",597262,589042,1747696,1726008,2274297,1117169,547050,530110,512057,489529
"Benin","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other USAID Assistance",NA,11780836,4077958,4027353,2842872,3351506,6017552,6361315,1536171,979059
"Benin","Peace Corps",NA,NA,NA,NA,NA,NA,NA,5301,1024114,979059
"Benin","Title II",5973,5890418,8155916,1726008,3411446,1117169,547050,530110,2560285,2447646
"Bhutan","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Economic Support Fund/Security Support Assistance",78241385,133712493,111270000,56958273,69934645,26812048,17505605,2120438,25602853,NA
"Bolivia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Inactive Programs",NA,NA,NA,59834953,4548595,18433283,NA,NA,NA,4895
"Bolivia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other USAID Assistance",10153462,30630175,76898639,149012048,274052836,25694880,137856637,80046546,18434054,51890101
"Bolivia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Peace Corps",NA,NA,5243089,4027353,14214359,12288855,14223304,11662411,8704970,7342939
"Bolivia","Title I",NA,14137004,14564136,70191003,40368779,16198946,30087758,3180657,37892223,40141399
"Bolivia","Title II",1194525,2356167,5243089,22438108,35820184,5585843,4381872,4770986,4608514,5874351
"Bosnia & Herzegovina","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other USAID Assistance",NA,NA,NA,NA,NA,NA,547050,5301,512057,489529
"Botswana","Peace Corps",NA,NA,NA,NA,NA,NA,1641150,1590329,2048228,1958117
"Botswana","Title II",NA,NA,NA,NA,NA,10054518,22976106,35517342,3584399,NA
"Brazil","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Economic Support Fund/Security Support Assistance",NA,NA,NA,146710703,284287174,NA,NA,NA,NA,NA
"Brazil","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Inactive Programs",5973,NA,273805759,30492813,14214359,37425151,NA,NA,512057,15175407
"Brazil","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other USAID Assistance",69282448,44178137,495763194,350955016,736303781,1312114608,1333161209,1139205479,992366590,60706523
"Brazil","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Peace Corps",NA,NA,5243089,9205377,22742974,25694880,33917109,18553835,19970225,17133524
"Brazil","Title I",NA,480069084,256911361,184107549,656134798,NA,159191593,NA,321059779,NA
"Brazil","Title II",10750725,18849338,166031152,91478438,201843894,137411747,273525074,114503668,103435527,49931984
