"Country.Name","Program.Name","FY1970","FY1971","FY1972","FY1973","FY1974","FY1975","FY1976","FY1977","FY1978","FY1979"
"Albania","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Peace Corps",NA,4424,422437,NA,NA,NA,NA,NA,NA,NA
"Algeria","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria","Title II",10221044,NA,NA,809531,NA,15724793,25946465,15984306,11466119,1625957
"Angola","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","Title II",NA,NA,NA,NA,NA,NA,NA,557834,2687936,3969702
"Antigua and Barbuda","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,128636
"Argentina","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other Active Grant Programs",NA,NA,NA,NA,3777,341843,NA,332326,NA,46309
"Argentina","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other USAID Assistance",4645929,2212127,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Economic Support Fund/Security Support Assistance",NA,884851,1267312,8095307,13974847,383548203,NA,NA,NA,NA
"Asia (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Inactive Programs",81303758,15042465,4224374,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Narcotics Control",NA,NA,NA,NA,18129532,2392903,42072002,NA,NA,NA
"Asia (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Other USAID Assistance",59467891,57515308,42243736,36024118,17751833,3760276,43330921,45125178,41775589,30057050
"Asia (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Peace Corps",10221044,442425,422437,809531,NA,NA,628086,3412280,NA,NA
"Asia (not specified)","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Title II",23229645,442425,422437,404765,NA,NA,NA,NA,NA,NA
"Asia (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,1186880,NA,NA
"Bahrain","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,397605,38915,NA
"Bahrain","Peace Corps",NA,NA,NA,NA,NA,341843,1256171,1011815,831120,203245
"Bangladesh","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Other USAID Assistance",NA,NA,841072779,411646381,109154888,211942857,113883973,184509398,265002166,232444960
"Bangladesh","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Title I",NA,NA,NA,NA,182050713,811194194,NA,189307360,216813890,226656347
"Bangladesh","Title II",NA,NA,368365376,240430629,10197862,15382949,NA,57278829,56933104,74426123
"Barbados","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Other Active Grant Programs",NA,NA,NA,1214296,755397,3418,NA,1649763,1345358,563425
"Barbados","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados","Title II",NA,2654553,NA,4048,3777,3418,NA,516293,255729,172372
"Belarus","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other Active Grant Programs",NA,NA,NA,4048,3777,3418,NA,NA,NA,239263
"Belize","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize","Peace Corps",929186,884851,844875,809531,1133096,1025530,1265919,1498436,1567731,1679984
"Belize","Title II",4646,442425,844875,404765,3777,NA,NA,NA,NA,NA
"Benin","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","Other USAID Assistance",464593,442425,46468109,404765,57032485,341843,6281,112754,116746,622597
"Benin","Peace Corps",1858372,1769702,1689749,2023827,2266191,2051060,2531838,1436125,775527,511971
"Benin","Title II",NA,4424,849099,809531,1136873,1709217,1906844,1922746,2329359,2245982
"Bhutan","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Economic Support Fund/Security Support Assistance",NA,NA,8448747,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Narcotics Control",NA,NA,NA,NA,377699,1709217,1903752,9079632,6568349,8219830
"Bolivia","Other Active Grant Programs",NA,NA,NA,NA,755397,341843,947002,47475,NA,5145
"Bolivia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Other USAID Assistance",13937787,16369742,226426424,68810113,145413951,68710507,77002363,106196088,95317501,74356660
"Bolivia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","Peace Corps",6504301,4866680,4224,NA,3777,NA,NA,NA,NA,NA
"Bolivia","Title I",NA,22563698,NA,38047945,24172709,NA,NA,NA,30020385,30872601
"Bolivia","Title II",16725344,7963658,18587244,3642888,7176273,17434009,23485951,19826830,15883007,17952418
"Bosnia & Herzegovina","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia & Herzegovina","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,42223115,28557156
"Botswana","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","Other USAID Assistance",4646,442425,53649544,16595380,377699,3418,6281,NA,NA,7532915
"Botswana","Peace Corps",1393779,1769702,2534624,2023827,2266191,3418433,4754507,3542837,3457904,3318805
"Botswana","Title II",6968894,11060636,41398861,809531,8687067,8887926,9219339,7302279,8400148,6563000
"Brazil","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Inactive Programs",464593,NA,1267312,4047654,NA,NA,NA,NA,NA,NA
"Brazil","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Narcotics Control",NA,NA,NA,NA,755397,683687,640925,887193,NA,NA
"Brazil","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other Active Grant Programs",NA,NA,NA,NA,6043177,1025530,NA,287818,69492,NA
"Brazil","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Other USAID Assistance",408841754,351285805,51114920,164334740,18884929,10600561,2873341,1367879,NA,NA
"Brazil","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Peace Corps",16260752,13715189,12250683,10523900,15863340,9229770,6967428,6171776,5412008,3774175
"Brazil","Title I",92453987,103085129,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Title II",197451983,52206203,24078929,38857475,23417312,28714839,6869954,3735705,197356,1499894
